name,gender,country,occupation,birth_date,death_date,image_url,description
Yusuf al-Qaradawi,male,Egypt,writer,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Yusuf al-Qaradawi,male,Egypt,poet,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Yusuf al-Qaradawi,male,Egypt,jurist,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Yusuf al-Qaradawi,male,Egypt,ʿālim,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Yusuf al-Qaradawi,male,Egypt,preacher,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Yusuf al-Qaradawi,male,Egypt,muhaddith,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Yusuf al-Qaradawi,male,Egypt,Islamic jurist,1926,2022,http://commons.wikimedia.org/wiki/Special:FilePath/Qardawi.JPG,"Yusuf al-Qaradawi was an Egyptian Islamic scholar based in Doha, Qatar, and chairman of the International Union of Muslim Scholars. His influences included Ibn Taymiyya, Ibn Qayyim, Sayyid Rashid Rida, Hassan al-Banna, Abul Hasan Ali Hasani Nadwi, Abul A'la Maududi and Naeem Siddiqui. He was best known for his programme الشريعة والحياة, al-Sharīʿa wa al-Ḥayāh, broadcast on Al Jazeera, which had an estimated audience of 40–60 million worldwide. He was also known for IslamOnline, a website he helped for establishment in 1997 and for which he served as chief religious scholar."
Franz Abromeit,male,Egypt,merchant,1907,2000,,"Franz Abromeit was an SS officer and worked in the Reich Security Main Office (RSHA). He was guilty of war crimes against Jews, but escaped from Germany at the end of World War II in Europe. In 1964 he was declared dead."
Mohamed Zidan,male,Egypt,association football player,1981,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20zidan.jpg,Mohamed Abdallah Mohamed Zidan is an Egyptian former professional footballer who played as a striker.
Pope Shenouda III of Alexandria,male,Egypt,bishop,1923,2012,http://commons.wikimedia.org/wiki/Special:FilePath/Pope%20Shenouda%20III%20of%20Alexandria%20by%20Chuck%20Kennedy%20%28Official%20White%20House%20Photostream%29.jpg,"Pope Shenouda III was the 117th Pope of Alexandria and Patriarch of the See of St. Mark. His papacy lasted 40 years, 4 months, and 4 days, from 14 November 1971 until his death."
Pope Shenouda III of Alexandria,male,Egypt,writer,1923,2012,http://commons.wikimedia.org/wiki/Special:FilePath/Pope%20Shenouda%20III%20of%20Alexandria%20by%20Chuck%20Kennedy%20%28Official%20White%20House%20Photostream%29.jpg,"Pope Shenouda III was the 117th Pope of Alexandria and Patriarch of the See of St. Mark. His papacy lasted 40 years, 4 months, and 4 days, from 14 November 1971 until his death."
Pope Shenouda III of Alexandria,male,Egypt,presbyter,1923,2012,http://commons.wikimedia.org/wiki/Special:FilePath/Pope%20Shenouda%20III%20of%20Alexandria%20by%20Chuck%20Kennedy%20%28Official%20White%20House%20Photostream%29.jpg,"Pope Shenouda III was the 117th Pope of Alexandria and Patriarch of the See of St. Mark. His papacy lasted 40 years, 4 months, and 4 days, from 14 November 1971 until his death."
Pope Shenouda III of Alexandria,male,Egypt,theologian,1923,2012,http://commons.wikimedia.org/wiki/Special:FilePath/Pope%20Shenouda%20III%20of%20Alexandria%20by%20Chuck%20Kennedy%20%28Official%20White%20House%20Photostream%29.jpg,"Pope Shenouda III was the 117th Pope of Alexandria and Patriarch of the See of St. Mark. His papacy lasted 40 years, 4 months, and 4 days, from 14 November 1971 until his death."
Bassem Amin,male,Egypt,chess player,1988,,http://commons.wikimedia.org/wiki/Special:FilePath/TataSteelChess2018-24.jpg,"Bassem Amin is an Egyptian chess grandmaster and medical doctor. He was awarded the Grandmaster title by FIDE in 2006. Amin is the highest rated Egyptian and African player and the only medical doctor to have a FIDE peak rating of 2700+. Amin has also won the African chess championship seven times, doing so in 2009, 2013, 2015, 2017, 2018, 2022, and 2024."
Essam El-Gindy,male,Egypt,chess player,1966,,http://commons.wikimedia.org/wiki/Special:FilePath/282564%202298821952647%201312086220%202780805%203214489%20a.jpg,Essam El-Gindy is an Egyptian chess Grandmaster and FIDE Trainer.
Essam El-Gindy,male,Egypt,chess player,1966,,http://commons.wikimedia.org/wiki/Special:FilePath/Essam%20ElGendy.jpg,Essam El-Gindy is an Egyptian chess Grandmaster and FIDE Trainer.
Ahmed Adly,male,Egypt,chess player,1987,,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Adly.jpg,"Ahmed Adly is an Egyptian chess Grandmaster. As a chess prodigy, Adly acquired his International Master title in 2001 at the age of 14 at the U20 Championship of 2004. Adly then went on to earn his Grandmaster title in 2005, making him the first Egyptian and the youngest ever African to achieve this feat. As of May 2022, Adly holds the second-highest rating in Egypt and Africa."
Mido Hamada,male,Egypt,actor,1971,,,"Mido Hamada is an Egyptian-German actor in film, theatre, and television."
Mido Hamada,male,Egypt,stage actor,1971,,,"Mido Hamada is an Egyptian-German actor in film, theatre, and television."
Mido Hamada,male,Egypt,television actor,1971,,,"Mido Hamada is an Egyptian-German actor in film, theatre, and television."
Mido Hamada,male,Egypt,film actor,1971,,,"Mido Hamada is an Egyptian-German actor in film, theatre, and television."
Hans Eisele,male,Egypt,military physician,1913,1967,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Kurt%20Eisele.jpg,"Hans Eisele may refer to:Hans Eisele (physician), Nazi doctor and convicted war criminal
Hans Eisele (footballer), German football (soccer) player
"
Mohamed Naguib,male,Egypt,military personnel,1901,1984,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Naguib1952.jpg,"Major General Mohamed Bey Naguib Youssef Qutb El-Qashlan, known simply as Mohamed Naguib, was an Egyptian military officer and revolutionary who, along with Gamal Abdel Nasser, was one of the two principal leaders of the Free Officers movement of 1952 that toppled the monarchy of Egypt and the Sudan, leading to the establishment of the Republic of Egypt."
Mohamed Naguib,male,Egypt,politician,1901,1984,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Naguib1952.jpg,"Major General Mohamed Bey Naguib Youssef Qutb El-Qashlan, known simply as Mohamed Naguib, was an Egyptian military officer and revolutionary who, along with Gamal Abdel Nasser, was one of the two principal leaders of the Free Officers movement of 1952 that toppled the monarchy of Egypt and the Sudan, leading to the establishment of the Republic of Egypt."
Ahmed Zewail,male,Egypt,physicist,1946,2016,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Zewail%20HD2009%20Othmer%20Gold%20Medal%20portrait.JPG,"Ahmed Hassan Zewail was an Egyptian-American chemist, known as the ""father of femtochemistry"". He was awarded the 1999 Nobel Prize in Chemistry for his work on femtochemistry and became the first Egyptian and Arab to win a Nobel Prize in a scientific field, and also the first African to win a Nobel Prize in Chemistry. He was a professor of chemistry and physics at the California Institute of Technology (Caltech), where he was the first Caltech faculty member to be named the Linus Pauling Chair of Chemical Physics and served as the director of the Physical Biology Center for Ultrafast Science and Technology."
Ahmed Zewail,male,Egypt,inventor,1946,2016,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Zewail%20HD2009%20Othmer%20Gold%20Medal%20portrait.JPG,"Ahmed Hassan Zewail was an Egyptian-American chemist, known as the ""father of femtochemistry"". He was awarded the 1999 Nobel Prize in Chemistry for his work on femtochemistry and became the first Egyptian and Arab to win a Nobel Prize in a scientific field, and also the first African to win a Nobel Prize in Chemistry. He was a professor of chemistry and physics at the California Institute of Technology (Caltech), where he was the first Caltech faculty member to be named the Linus Pauling Chair of Chemical Physics and served as the director of the Physical Biology Center for Ultrafast Science and Technology."
Ahmed Zewail,male,Egypt,chemist,1946,2016,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Zewail%20HD2009%20Othmer%20Gold%20Medal%20portrait.JPG,"Ahmed Hassan Zewail was an Egyptian-American chemist, known as the ""father of femtochemistry"". He was awarded the 1999 Nobel Prize in Chemistry for his work on femtochemistry and became the first Egyptian and Arab to win a Nobel Prize in a scientific field, and also the first African to win a Nobel Prize in Chemistry. He was a professor of chemistry and physics at the California Institute of Technology (Caltech), where he was the first Caltech faculty member to be named the Linus Pauling Chair of Chemical Physics and served as the director of the Physical Biology Center for Ultrafast Science and Technology."
